id	word	answerJa	family	pos	unit	order
pessimist	pessimist	悲観主義者	pessimist	noun	core	2297
pessimistic	pessimistic	悲観的	pessimistic	adjective	core	2298
pesticide	pesticide	殺虫剤	pesticide	noun	core	2299
phase	phase	位相	phase	other	core	2300
phenomenal	phenomenal	驚異的な	phenomenal	adjective	core	2301
phenomenon	phenomenon	現象	phenomenon	noun	core	2302
philosopher	philosopher	哲学者	philosopher	noun	core	2303
philosophical	philosophical	哲学的な	philosophical	adjective	core	2304
philosophy	philosophy	哲学	philosophy	noun	core	2305
physical	physical	物理的な	physical	adjective	core	2306
physician	physician	医師	physician	noun	core	2307
physics	physics	物理学	physics	noun	core	2308
pierce	pierce	ピアス	pierce	verb	core	2309
piercing	piercing	ピアス	piercing	verb	core	2310
pile	pile	パイル	pile	noun	core	2311
pilgrim	pilgrim	巡礼者	pilgrim	noun	core	2312
pilgrimage	pilgrimage	巡礼	pilgrimage	noun	core	2313
pill	pill	錠剤	pill	noun	core	2314
pitch	pitch	ピッチ	pitch	noun	core	2315
pity	pity	残念	pity	noun	core	2316
plague	plague	ペスト	plague	noun	core	2317
plain	plain	平野	plain	adjective	core	2318
plainly	plainly	明らかに	plain	adverb	core	2319
plastic	plastic	プラスチック	plastic	adjective	core	2320
plausible	plausible	もっともらしい	plausible	adjective	core	2321
plead	plead	嘆願する	plead	verb	core	2322
pledge	pledge	誓約	pledge	noun	core	2323
plight	plight	窮状	plight	noun	core	2324
plot	plot	プロット	plot	noun	core	2325
plug	plug	プラグ	plug	noun	core	2326
plunge	plunge	飛び込む	plunge	verb	core	2327
polar	polar	極地	polar	noun	core	2328
policy	policy	政策	policy	noun	core	2329
polish	polish	磨く	polish	adjective	core	2330
political	political	政治的	political	adjective	core	2331
politician	politician	政治家	politician	noun	core	2332
politics	politics	政治	politics	verb	core	2333
poll	poll	世論調査	poll	noun	core	2334
pollen	pollen	花粉	poll	verb	core	2335
pollinate	pollinate	受粉する	pollinate	verb	core	2336
pollute	pollute	汚染する	pollute	verb	core	2337
pollution	pollution	汚染	pollute	noun	core	2338
ponder	ponder	熟考する	ponder	verb	core	2339
ponderable	ponderable	思慮深い	ponder	adjective	core	2340
portion	portion	部分	portion	noun	core	2341
portrait	portrait	肖像画	portrait	noun	core	2342
portray	portray	描く	portray	verb	core	2343
portrayal	portrayal	描写	portray	adjective	core	2344
pose	pose	ポーズ	pose	noun	core	2345
positive	positive	ポジティブな	positive	adjective	core	2346
possess	possess	所有する	possess	verb	core	2347
possession	possession	所有物	possess	noun	core	2348
possibility	possibility	可能性	possibility	noun	core	2349
possible	possible	可能です	possible	adjective	core	2350
postgraduate	postgraduate	大学院生	postgraduate	noun	core	2351
postpone	postpone	延期する	postpone	verb	core	2352
postponement	postponement	延期	postpone	noun	core	2353
posture	posture	姿勢	posture	noun	core	2354
potential	potential	可能性	potential	adjective	core	2355
pour	pour	注ぐ	pour	verb	core	2356
practical	practical	実用的な	practice	adjective	core	2357
practically	practically	実質的に	practice	adverb	core	2358
practice	practice	練習する	practice	verb	core	2359
prairie	prairie	草原	prairie	noun	core	2360
praise	praise	賞賛する	praise	verb	core	2361
pray	pray	祈る	pray	verb	core	2362
prayer	prayer	祈り	pray	noun	core	2363
preach	preach	説教する	preach	verb	core	2364
precede	precede	先行する	precede	verb	core	2365
precedence	precedence	優先順位	precede	noun	core	2366
precedent	precedent	先例	precede	adjective	core	2367
precious	precious	貴重な	precious	adjective	core	2368
precise	precise	正確な	precise	verb	core	2369
precisely	precisely	正確に	precise	adverb	core	2370
precision	precision	精度	precise	noun	core	2371
predator	predator	捕食者	predator	noun	core	2372
predatory	predatory	略奪的な	predatory	adjective	core	2373
predecessor	predecessor	前任者	predecessor	noun	core	2374
predict	predict	予測する	predict	verb	core	2375
prediction	prediction	予測	predict	noun	core	2376
prefecture	prefecture	都道府県	prefecture	noun	core	2377
prefer	prefer	好む	prefer	verb	core	2378
preferable	preferable	好ましい	prefer	adjective	core	2379
preference	preference	好み	prefer	noun	core	2380
pregnancy	pregnancy	妊娠	pregnancy	noun	core	2381
pregnant	pregnant	妊娠中	pregnant	adjective	core	2382
prehistoric	prehistoric	先史時代の	prehistoric	adjective	core	2383
prehistory	prehistory	先史時代	prehistory	noun	core	2384
prejudice	prejudice	偏見	prejudice	noun	core	2385
prejudiced	prejudiced	偏見のある	prejudiced	verb	core	2386
preliminary	preliminary	予備的な	preliminary	adjective	core	2387
premise	premise	前提	premise	verb	core	2388
premium	premium	プレミアム	premium	noun	core	2389
preoccupy	preoccupy	夢中になる	preoccupy	verb	core	2390
preoccupation	preoccupation	こだわり	preoccupation	noun	core	2391
preparation	preparation	準備	prepare	noun	core	2392
prepare	prepare	準備する	prepare	verb	core	2393
prescribe	prescribe	処方する	prescribe	verb	core	2394
prescription	prescription	処方箋	prescription	noun	core	2395
presence	presence	存在感	presence	noun	core	2396
present	present	現在	present	adjective	core	2397
preservation	preservation	保存	preserve	noun	core	2398
preserve	preserve	保存する	preserve	verb	core	2399
prestige	prestige	威信	prestige	noun	core	2400
prestigious	prestigious	権威ある	prestigious	adjective	core	2401
presumable	presumable	推定可能な	presume	adjective	core	2402
presume	presume	推測する	presume	verb	core	2403
profitable	profitable	儲かる	profit	adjective	core	2404
psychiatrist	psychiatrist	精神科医	psychiatrist	noun	core	2405
presumption	presumption	推定	presumption	noun	core	2406
pretend	pretend	ふりをする	pretend	verb	core	2407
profound	profound	奥深い	profound	noun	core	2408
profoundly	profoundly	深く	profound	adverb	core	2409
psychiatry	psychiatry	精神科	psychiatry	noun	core	2410
pretense	pretense	ふり	pretense	noun	core	2411
progress	progress	進歩	progress	noun	core	2412
psychological	psychological	心理的	psychological	adjective	core	2413
prevail	prevail	勝つ	prevail	verb	core	2414
progressive	progressive	進歩的な	progress	adjective	core	2415
psychologist	psychologist	心理学者	psychologist	noun	core	2416
prevailing	prevailing	普及している	prevailing	verb	core	2417
prohibit	prohibit	禁止する	prohibit	verb	core	2418
psychology	psychology	心理学	psychology	noun	core	2419
prevalence	prevalence	普及率	prevalence	noun	core	2420
prohibition	prohibition	禁止	prohibit	noun	core	2421
public	public	公共の	public	adjective	core	2422
prevalent	prevalent	蔓延している	prevalent	adjective	core	2423
prolong	prolong	延長する	prolong	verb	core	2424
publication	publication	出版物	publication	noun	core	2425
prevent	prevent	防ぐ	prevent	adjective	core	2426
prolonged	prolonged	長くなった	prolonged	verb	core	2427
publicity	publicity	宣伝	public	noun	core	2428
prevention	prevention	予防	prevent	noun	core	2429
prominence	prominence	目立つこと	prominence	noun	core	2430
publish	publish	公開する	publish	verb	core	2431
preventive	preventive	予防	prevent	adjective	core	2432
prominent	prominent	著名な	prominent	adjective	core	2433
punctual	punctual	時間厳守	punctual	adjective	core	2434
previous	previous	前の	previous	adjective	core	2435
prominently	prominently	目立つように	prominent	adverb	core	2436
punctuality	punctuality	時間厳守	punctual	noun	core	2437
previously	previously	以前	previous	adverb	core	2438
promote	promote	促進する	promote	verb	core	2439
punish	punish	罰する	punish	verb	core	2440
prey	prey	獲物	prey	noun	core	2441
promotion	promotion	プロモーション	promote	noun	core	2442
punishment	punishment	罰	punish	noun	core	2443
priest	priest	司祭	priest	noun	core	2444
prompt	prompt	プロンプト	prompt	noun	core	2445
purchase	purchase	購入する	purchase	verb	core	2446
primarily	primarily	主に	primarily	adverb	core	2447
pronounce	pronounce	発音する	pronounce	verb	core	2448
pure	pure	純粋な	pure	adjective	core	2449
primary	primary	プライマリー	prime	adjective	core	2450
pronunciation	pronunciation	発音	pronunciation	noun	core	2451
purify	purify	浄化する	purify	verb	core	2452
prime	prime	プライム	prime	other	core	2453
proof	proof	証拠	proof	other	core	2454
purity	purity	純粋さ	pure	noun	core	2455
primitive	primitive	原始的な	primitive	adjective	core	2456
proper	proper	適切な	proper	adjective	core	2457
pursue	pursue	追求する	pursue	verb	core	2458
principal	principal	校長	principal	adjective	core	2459
property	property	財産	property	noun	core	2460
pursuit	pursuit	追跡	pursuit	other	core	2461
principle	principle	原則	principle	other	core	2462
proportion	proportion	割合	proportion	noun	core	2463
puzzle	puzzle	パズル	puzzle	other	core	2464
prior	prior	以前の	prior	adjective	core	2465
proposal	proposal	提案	propose	adjective	core	2466
priority	priority	優先順位	prior	noun	core	2467
propose	propose	提案する	propose	verb	core	2468
privacy	privacy	プライバシー	privacy	noun	core	2469
proposition	proposition	提案	propose	noun	core	2470
qualification	qualification	資格	qualification	noun	core	2471
private	private	プライベート	private	other	core	2472
prosaic	prosaic	平凡な	prosaic	adjective	core	2473
qualified	qualified	資格のある	qualified	verb	core	2474
privilege	privilege	特権	privilege	other	core	2475
prose	prose	散文	prose	other	core	2476
qualifier	qualifier	修飾子	qualifier	other	core	2477
privileged	privileged	特権的な	privileged	adjective	core	2478
prospect	prospect	見通し	prospect	other	core	2479
qualify	qualify	資格を得る	qualify	verb	core	2480
probability	probability	確率	probability	noun	core	2481
prospective	prospective	将来性のある	prospect	adjective	core	2482
qualitative	qualitative	定性的な	qualitative	adjective	core	2483
probable	probable	おそらく	probe	adjective	core	2484
prosper	prosper	繁栄する	prosper	verb	core	2485
quality	quality	品質	quality	noun	core	2486
probably	probably	おそらく	probably	adverb	core	2487
prosperity	prosperity	繁栄	prosper	noun	core	2488
quantitative	quantitative	定量的	quantitative	adjective	core	2489
probe	probe	プローブ	probe	noun	core	2490
prosperous	prosperous	裕福な	prosper	adjective	core	2491
quantity	quantity	量	quantity	noun	core	2492
procedure	procedure	手順	procedure	noun	core	2493
protein	protein	たんぱく質	protein	noun	core	2494
quest	quest	クエスト	quest	noun	core	2495
protest	protest	抗議	protest	noun	core	2496
questionnaire	questionnaire	アンケート	questionnaire	noun	core	2497
proceed	proceed	進む	proceed	verb	core	2498
protocol	protocol	プロトコル	protocol	noun	core	2499
queue	queue	待ち行列	queue	noun	core	2500
process	process	プロセス	process	noun	core	2501
prove	prove	証明する	prove	verb	core	2502
quit	quit	やめる	quit	verb	core	2503
proclaim	proclaim	宣言する	proclaim	verb	core	2504
proverb	proverb	ことわざ	proverb	noun	core	2505
quotation	quotation	見積書	quote	noun	core	2506
proclamation	proclamation	宣言	proclamation	noun	core	2507
proverbial	proverbial	ことわざ	proverbial	adjective	core	2508
quote	quote	引用	quote	noun	core	2509
produce	produce	生産する	produce	verb	core	2510
provide	provide	提供する	provide	verb	core	2511
product	product	製品	product	other	core	2512
province	province	州	province	other	core	2513
production	production	生産	product	noun	core	2514
provincial	provincial	地方の	province	adjective	core	2515
race	race	レース	race	other	core	2516
productive	productive	生産的な	product	adjective	core	2517
provision	provision	規定	provide	noun	core	2518
racial	racial	人種的な	race	adjective	core	2519
profession	profession	職業	profession	noun	core	2520
provocation	provocation	挑発	provocation	noun	core	2521
racism	racism	人種差別	racist	noun	core	2522
professional	professional	プロフェッショナル	profession	adjective	core	2523
provocative	provocative	挑発的な	provocative	adjective	core	2524
racist	racist	人種差別主義者	racist	noun	core	2525
profile	profile	プロフィール	profile	other	core	2526
provoke	provoke	挑発する	provoke	verb	core	2527
radiant	radiant	輝く	radiant	adjective	core	2528
profiling	profiling	プロファイリング	profiling	other	core	2529
psychiatric	psychiatric	精神科の	psychiatric	adjective	core	2530
radiation	radiation	放射線	radiation	noun	core	2531
profit	profit	利益	profit	other	core	2532
radical	radical	ラジカル	radical	adjective	core	2533
radicalism	radicalism	急進主義	radical	noun	core	2534
radically	radically	根本的に	radical	adverb	core	2535
recognition	recognition	認識	recognition	noun	core	2536
recognize	recognize	認識する	recognize	verb	core	2537
rejection	rejection	拒否	reject	noun	core	2538
relate	relate	関連する	relate	verb	core	2539
radioactive	radioactive	放射性の	radioactive	adjective	core	2540
recommend	recommend	勧める	recommend	verb	core	2541
relation	relation	関係	relate	noun	core	2542
rage	rage	激怒	rage	noun	core	2543
recommendation	recommendation	推薦	recommendation	noun	core	2544
relative	relative	相対的な	relate	adjective	core	2545
ranch	ranch	牧場	ranch	other	core	2546
relatively	relatively	比較的	relate	adverb	core	2547
random	random	ランダム	random	noun	core	2548
reconcile	reconcile	和解する	reconcile	verb	core	2549
relax	relax	リラックスしてください	relax	verb	core	2550
range	range	範囲	range	noun	core	2551
